Number,Date,Price,Log Price,Circulation,Difficulty,BTC Mined Daily,Daily Transactions,Total Value of Daily Transactions (USD),Fundamental Value,Expected Price
1389,2016-08-10,592.1899,2.772460996,15807737.5,2.02E+11,3437.5,245581,174776759,11.0564057,239.3340975
1390,2016-08-12,587.7556,2.769196776,15811475,2.02E+11,3737.5,232973,151428140,9.57710397,239.6723686
1391,2016-08-14,570.9764143,2.756618169,15815550,2.02E+11,4075,200577,116178766,7.345856831,239.7102283
1392,2016-08-16,581.1185875,2.764264767,15819062.5,2.17E+11,3512.5,256447,182623774,11.54453837,239.2028629
1393,2016-08-18,576.0360875,2.760449692,15822525,2.17E+11,3462.5,239541,141677830,8.954185884,239.6160675
1394,2016-08-20,583.2078625,2.76582337,15826387.5,2.17E+11,3862.5,210352,113672353,7.182457336,239.5057912
1395,2016-08-22,588.9727625,2.770095211,15830400,2.17E+11,4012.5,229801,146968578,9.283945952,238.9466771
1396,2016-08-24,582.8479875,2.765555301,15834137.5,2.17E+11,3737.5,237956,157159537,9.925361391,238.9070537
1397,2016-08-26,581.07245,2.764230285,15837412.5,2.17E+11,3275,226767,123955382,7.826744552,238.9984068
1398,2016-08-28,576.534,2.760824924,15841112.5,2.17E+11,3700,174489,82377528.3,5.200236303,238.6086719
1399,2016-08-30,578.616575,2.76239087,15845025,2.21E+11,3912.5,254486,153077159,9.660897285,237.4068397
1400,2016-09-01,572.818375,2.758016941,15848450,2.21E+11,3425,238207,160610638,10.13415432,237.442017
1401,2016-09-03,600.8860875,2.778792149,15851937.5,2.21E+11,3487.5,182204,106852790,6.740676968,237.5677544
1402,2016-09-05,608.10975,2.783981967,15855925,2.21E+11,3987.5,227683,159238903,10.04286429,236.8861158
1403,2016-09-07,614.4637625,2.788496276,15859525,2.21E+11,3600,250809,143426494,9.043555466,236.9895498
1404,2016-09-09,625.0709,2.795929281,15863100,2.21E+11,3575,222094,149137276,9.401521518,236.8834994
1405,2016-09-11,608.15855,2.784016817,15867087.5,2.21E+11,3987.5,180391,99918473.2,6.297215743,236.8505858
1406,2016-09-13,610.928125,2.785990119,15871187.5,2.26E+11,4100,241215,145930431,9.194676265,236.0364138
1407,2016-09-15,610.386125,2.785604653,15875062.5,2.26E+11,3875,233488,123313923,7.767775591,235.9593482
1408,2016-09-17,608.006875,2.78390849,15878837.5,2.26E+11,3775,215529,92793982.3,5.84387757,235.555035
1409,2016-09-19,610.1965,2.785469712,15882312.5,2.26E+11,3475,223540,134760154,8.48492019,234.6085883
1410,2016-09-21,598.884875,2.777343345,15886275,2.26E+11,3962.5,239216,152507129,9.599930065,234.379134
1411,2016-09-23,604.2225,2.781196893,15889737.5,2.26E+11,3462.5,223187,144015257,9.063413225,234.3823529
1412,2016-09-25,601.7472375,2.779414105,15894125,2.35E+11,4387.5,197298,153681856,9.669098236,234.2734719
1413,2016-09-27,605.9622125,2.782445543,15898125,2.41E+11,4000,243008,147525118,9.279403577,234.284189
1414,2016-09-29,606.36375,2.78273323,15901762.5,2.41E+11,3637.5,242730,154115926,9.691751213,234.2140698
1415,2016-10-01,614.8238,2.788750671,15905500,2.41E+11,3737.5,213930,103778194,6.524673478,234.2228651
1416,2016-10-03,611.8511,2.786645745,15909150,2.41E+11,3650,260813,153303975,9.636214065,233.4887384
1417,2016-10-05,612.3522875,2.787001345,15913212.5,2.41E+11,4062.5,266811,149242510,9.378528063,233.4848877
1418,2016-10-07,617.21035,2.7904332,15917012.5,2.41E+11,3800,268419,143894360,9.040286926,233.4274983
1419,2016-10-09,615.65675,2.789338645,15921125,2.59E+11,4112.5,210548,118494681,7.442607291,233.2993831
1420,2016-10-11,639.30995,2.805711464,15924412.5,2.59E+11,3287.5,263565,194960090,12.2428435,232.8108427
1421,2016-10-13,635.9650875,2.803433275,15927812.5,2.59E+11,3400,229703,165694239,10.40282456,233.2390129
1422,2016-10-15,637.9498571,2.804786544,15931287.5,2.59E+11,3475,210448,129633564,8.137042533,233.3615871
1423,2016-10-17,638.1833875,2.804945495,15934475,2.59E+11,3187.5,237232,162800544,10.2168753,233.0291563
1424,2016-10-19,629.253675,2.798825761,15937975,2.59E+11,3500,201025,154515408,9.694795481,233.1130643
1425,2016-10-21,631.9242125,2.800664996,15941700,2.59E+11,3725,265355,158295045,9.92962137,233.0973403
1426,2016-10-23,653.0028625,2.814915085,15945362.5,2.54E+11,3662.5,191578,104494841,6.553306079,233.1222332
1427,2016-10-25,655.31995,2.816453389,15948887.5,2.54E+11,3525,237030,195708743,12.27099652,232.389626
1428,2016-10-27,682.2239625,2.83392697,15952637.5,2.54E+11,3750,326388,283234073,17.75468621,232.7956642
1429,2016-10-29,714.89545,2.854242533,15956400,2.54E+11,3762.5,229689,167480078,10.49610677,233.8677777
1430,2016-10-31,702.0015125,2.846338048,15960337.5,2.54E+11,3937.5,241778,207351753,12.99168974,233.9761192
1431,2016-11-02,733.336125,2.865303079,15963800,2.54E+11,3462.5,268418,169116165,10.59372862,234.4687234
1432,2016-11-04,703.6940875,2.847383902,15967187.5,2.54E+11,3387.5,248043,198460200,12.42925218,234.5838641
1433,2016-11-06,712.00325,2.852481976,15970937.5,2.55E+11,3750,228420,169183043,10.59318171,234.9858518
1434,2016-11-08,708.974875,2.850630845,15974875,2.55E+11,3937.5,296060,209569075,13.1186676,235.0913321
1435,2016-11-10,713.690125,2.853509688,15978812.5,2.55E+11,3937.5,271374,187613066,11.74136476,235.5820561
1436,2016-11-12,703.718,2.84739866,15982950,2.55E+11,4137.5,228886,119400679,7.470503192,235.864963
1437,2016-11-14,706.467875,2.849092418,15986875,2.55E+11,3925,270506,168532362,10.54192029,235.3212733
1438,2016-11-16,736.914375,2.867417028,15990962.5,2.55E+11,4087.5,291186,270653444,16.92540046,235.4029145
1439,2016-11-18,747.5217625,2.873623841,15994800,2.72E+11,3837.5,275925,198644445,12.41931409,236.3389857
1440,2016-11-20,729.066625,2.862767218,15998175,2.82E+11,3375,246537,128523869,8.033658152,236.7060617
1441,2016-11-22,748.749375,2.874336473,16001587.5,2.82E+11,3412.5,285635,223163107,13.94631045,236.2772327
1442,2016-11-24,737.450375,2.867732801,16005450,2.82E+11,3862.5,333466,252699561,15.78834466,236.8471488
1443,2016-11-26,733.673,2.865502537,16009262.5,2.82E+11,3812.5,279374,183108642,11.43766879,237.6371788
1444,2016-11-28,733.052125,2.865134857,16013112.5,2.82E+11,3850,298530,198614921,12.4032677,237.834216
1445,2016-11-30,742.6967625,2.870811531,16016750,2.82E+11,3637.5,292654,204169344,12.74723923,238.1742506
1446,2016-12-02,772.43725,2.887863209,16020362.5,2.86E+11,3612.5,318263,230344674,14.37824356,238.5590072
1447,2016-12-04,764.81625,2.883557107,16024362.5,2.87E+11,4000,245650,100618181,6.279075439,239.1581643
1448,2016-12-06,756.6215,2.878878678,16028137.5,2.87E+11,3775,319762,219286013,13.68131594,238.2438147
1449,2016-12-08,769.72975,2.886338272,16032275,2.87E+11,4137.5,282711,217843731,13.587824,238.7450649
1450,2016-12-10,773.40125,2.88840487,16035612.5,2.87E+11,3337.5,250241,149402091,9.316893321,239.2284111
1451,2016-12-12,777.006875,2.890424861,16039900,2.87E+11,4287.5,268662,214657678,13.38273169,239.0217146
1452,2016-12-14,774.897,2.88924398,16043862.5,2.87E+11,3962.5,286328,211719981,13.19632233,239.4687071
1453,2016-12-16,781.568375,2.892966978,16047112.5,3.10E+11,3250,279361,240778360,15.00446638,239.8849095
1454,2016-12-18,788.40575,2.896749783,16050675,3.10E+11,3562.5,235789,155830419,9.708652066,240.5291695
1455,2016-12-20,793.0901375,2.899322549,16054287.5,3.10E+11,3612.5,296473,245012593,15.26150525,240.3764357
1456,2016-12-22,860.599875,2.934801279,16058262.5,3.10E+11,3975,314644,331099340,20.61862795,241.0420842
1457,2016-12-24,891.6126125,2.950176203,16061875,3.10E+11,3612.5,240820,200327041,12.4722077,242.2517778
1458,2016-12-26,897.335375,2.952954789,16065712.5,3.10E+11,3837.5,244914,243946016,15.18426375,242.5356959
1459,2016-12-28,967.480375,2.985642164,16069712.5,3.12E+11,4000,305394,326666677,20.32809716,243.1752781
1460,2016-12-30,952.156375,2.97870828,16073550,3.18E+11,3837.5,286818,316213794,19.67292813,244.3468948
1461,2017-01-01,997.729875,2.999012976,16077350,3.18E+11,3800,180502,170736310,10.61967986,245.4543904
1462,2017-01-03,1023.141875,3.00993586,16081387.5,3.18E+11,4037.5,301664,340688236,21.18525133,245.4114526
1463,2017-01-05,994.674875,2.997681148,16085050,3.18E+11,3662.5,288501,524577602,32.61274301,246.6478443
1464,2017-01-07,896.830375,2.952710309,16088787.5,3.18E+11,3737.5,284719,310258543,19.28414699,248.6933606
1465,2017-01-09,894.18025,2.951425073,16092575,3.18E+11,3787.5,269947,267769180,16.6392998,249.7472479
1466,2017-01-11,785.2237375,2.89499342,16096487.5,3.37E+11,3912.5,303058,389299060,24.1853423,250.5157141
1467,2017-01-13,826.2956625,2.917135473,16100512.5,3.37E+11,4025,275149,256962365,15.9598873,251.9946131
1468,2017-01-15,822.2076,2.914981487,16104750,3.37E+11,4237.5,235999,159034173,9.874985517,252.6708819
1469,2017-01-17,903.84575,2.95609432,16108837.5,3.37E+11,4087.5,292697,292157922,18.13649942,252.4180153
1470,2017-01-19,895.798875,2.952210513,16112887.5,3.37E+11,4050,300605,234505943,14.55393659,253.3303189
1471,2017-01-21,920.4479,2.963999211,16117512.5,3.37E+11,4625,263562,206063844,12.78508976,253.812517
1472,2017-01-23,922.0736125,2.964765594,16121412.5,3.93E+11,3900,236692,198400469,12.30664304,254.0390251
1473,2017-01-25,893.045625,2.950873647,16125137.5,3.93E+11,3725,305961,271755757,16.85292649,254.1872215
1474,2017-01-27,919.27975,2.963447694,16129200,3.93E+11,4062.5,263332,172944034,10.72241859,254.9371674
1475,2017-01-29,915.933,2.961863706,16133187.5,3.93E+11,3987.5,241627,130997412,8.119747694,254.8076789
1476,2017-01-31,964.706075,2.984395013,16136800,3.93E+11,3612.5,307683,219553620,13.6057719,254.1427389
1477,2017-02-02,1007.613713,3.003294069,16141162.5,3.93E+11,4362.5,259559,208080410,12.8912902,254.4680712
1478,2017-02-04,1030.999413,3.013258418,16144825,3.94E+11,3662.5,286326,219852279,13.61750772,254.6848847
1479,2017-02-06,1024.01375,3.010305788,16148375,4.22E+11,3550,230027,218667131,13.54112293,255.0018703
1480,2017-02-08,1052.376613,3.022171188,16152087.5,4.22E+11,3712.5,308316,268446936,16.61995306,255.3029028
1481,2017-02-10,999.1035,2.99961048,16156037.5,4.22E+11,3950,304456,295832937,18.31098356,255.9917484
1482,2017-02-12,1000.604625,3.000262506,16159525,4.22E+11,3487.5,238182,116833030,7.229979223,256.8616186
1483,2017-02-14,1011.78025,3.005086198,16163675,4.22E+11,4150,315084,230076645,14.23417911,255.9382249
1484,2017-02-16,1035.208125,3.015027672,16167300,4.22E+11,3625,285329,216881376,13.41481732,256.3154437
1485,2017-02-18,1056.637137,3.023925871,16171075,4.33E+11,3775,288149,177697931,10.98862821,256.5738013
1486,2017-02-20,1084.755013,3.035331666,16174600,4.41E+11,3525,282728,194658609,12.03483295,256.4460158
1487,2017-02-22,1123.223188,3.050466061,16178050,4.41E+11,3450,284024,223493551,13.81461616,256.4892822
1488,2017-02-24,1174.86625,3.069988428,16181962.5,4.41E+11,3912.5,350751,377500127,23.32845148,256.7915858
1489,2017-02-26,1175.04975,3.070056254,16186275,4.41E+11,4312.5,265203,199679378,12.33633915,258.0908933
1490,2017-02-28,1187.565286,3.074657494,16189987.5,4.41E+11,3712.5,325414,254779003,15.73682518,258.1618583
1491,2017-03-02,1259.410817,3.100167419,16193750,4.41E+11,3762.5,329428,434381701,26.82403403,258.6956154
1492,2017-03-04,1267.0272,3.102785938,16197287.5,4.61E+11,3537.5,268875,257999764,15.92857841,260.2526581
1493,2017-03-06,1275.197375,3.10557741,16200900,4.61E+11,3612.5,287731,292399612,18.04835608,260.7958632
1494,2017-03-08,1157.3933,3.063480964,16204587.5,4.61E+11,3687.5,297108,301922503,18.63191538,261.5762734
1495,2017-03-10,1098.617129,3.040846366,16208387.5,4.61E+11,3800,308482,300514966,18.54070715,262.4132704
1496,2017-03-12,1227.494625,3.089019599,16212187.5,4.61E+11,3800,221110,213603425,13.17548449,263.2352297
1497,2017-03-14,1245.370786,3.095298674,16215950,4.61E+11,3762.5,310395,340925457,21.02408166,263.3812173
1498,2017-03-16,1180.945657,3.072229913,16219637.5,4.61E+11,3687.5,327034,498470435,30.73252624,264.4399165
1499,2017-03-18,952.2323625,2.978742937,16223525,4.76E+11,3887.5,263530,358857764,22.11959263,266.2471506
1500,2017-03-20,1049.084488,3.020810466,16227287.5,4.76E+11,3762.5,277033,302711967,18.65450199,267.398981
1501,2017-03-22,1028.726863,3.012300081,16231050,4.76E+11,3762.5,320713,378214892,23.30193623,268.2045928
1502,2017-03-24,941.9197143,2.974013887,16235100,4.76E+11,4050,289521,393959388,24.26590461,269.453024
1503,2017-03-26,956.7863125,2.980814954,16238837.5,4.76E+11,3737.5,221915,225668754,13.89685401,270.780513
1504,2017-03-28,1046.127625,3.019584671,16242425,4.76E+11,3587.5,294001,427464477,26.31777441,270.9687123
1505,2017-03-30,1037.90455,3.016157416,16246200,4.83E+11,3775,288788,338050783,20.80799098,272.4540574
1506,2017-04-01,1086.929571,3.036201404,16249537.5,5.00E+11,3337.5,255871,275462685,16.95203233,273.4543315
1507,2017-04-03,1141.813,3.057594983,16253712.5,5.00E+11,4175,288141,352832393,21.70780325,274.0265666
1508,2017-04-05,1133.079314,3.054260311,16257300,5.00E+11,3587.5,316555,366491387,22.54318903,275.1040827
1509,2017-04-07,1190.45425,3.07571271,16261162.5,5.00E+11,3862.5,295463,387791486,23.8477099,276.2554759
1510,2017-04-09,1208.8005,3.082354631,16264862.5,5.00E+11,3700,238286,221823326,13.63819251,277.5203982
1511,2017-04-11,1226.617038,3.088708993,16268787.5,5.00E+11,3925,307893,356178072,21.89333852,277.6077292
1512,2017-04-13,1180.023713,3.071890735,16272150,5.18E+11,3362.5,228679,295378008,18.15236511,278.6832615
1513,2017-04-15,1184.880671,3.073674615,16275762.5,5.21E+11,3612.5,271976,277386309,17.04290714,279.3582396
1514,2017-04-17,1205.634875,3.081215802,16279312.5,5.21E+11,3550,245184,350736258,21.54490603,279.8937511
1515,2017-04-19,1217.930088,3.08562236,16282925,5.21E+11,3612.5,310104,318007414,19.530116,280.9197665
1516,2017-04-21,1258.361413,3.099805392,16286737.5,5.21E+11,3812.5,330354,343765583,21.10708686,281.7313747
1517,2017-04-23,1257.988113,3.099676537,16290462.5,5.21E+11,3725,245039,216214543,13.27246191,282.7029081
1518,2017-04-25,1279.414688,3.107011332,16293862.5,5.21E+11,3400,325387,392344256,24.07926641,282.6757014
1519,2017-04-27,1345.353913,3.128836546,16297612.5,5.22E+11,3750,297884,403324576,24.74746384,283.9187186
1520,2017-04-29,1334.979038,3.125474446,16301475,5.22E+11,3862.5,341319,358298056,21.97948689,285.2169584
1521,2017-05-01,1417.172813,3.151422812,16305237.5,5.22E+11,3762.5,294786,442436011,27.1345947,286.2539786
1522,2017-05-03,1507.576857,3.178279462,16308862.5,5.22E+11,3625,295149,478643852,29.34869627,287.7458355
1523,2017-05-05,1533.335071,3.185637069,16312575,5.22E+11,3712.5,267193,572492738,35.0951789,289.4088216
1524,2017-05-07,1535.868429,3.186354013,16316762.5,5.22E+11,4187.5,316011,425425969,26.07293996,291.4701813
1525,2017-05-09,1721.284971,3.235852777,16320950,5.22E+11,4187.5,332879,761394965,46.65138763,292.869047
1526,2017-05-11,1820.990563,3.260307695,16324487.5,5.60E+11,3537.5,294743,663588561,40.64988631,295.5851953
1527,2017-05-13,1771.920013,3.248444113,16328387.5,5.60E+11,3900,329266,444311276,27.21097083,298.0029744
1528,2017-05-15,1723.126938,3.236317272,16332562.5,5.60E+11,4175,329229,691417744,42.3336965,299.4974548
1529,2017-05-17,1807.485063,3.257074717,16336150,5.60E+11,3587.5,317527,937290193,57.37521956,302.0274291
1530,2017-05-19,1961.520488,3.292592849,16339975,5.60E+11,3825,319502,858596952,52.54579349,305.2992136
1531,2017-05-21,2046.534463,3.311019062,16343875,5.60E+11,3900,326057,545513368,33.37723569,308.3905547
1532,2017-05-23,2287.710288,3.359401025,16347800,5.84E+11,3925,367710,1026598217,62.79733157,310.3889905
1533,2017-05-25,2387.206286,3.377889949,16351762.5,5.96E+11,3962.5,350114,1209302552,73.95548657,313.9692562
1534,2017-05-27,2014.052963,3.304070887,16355775,5.96E+11,4012.5,331914,646375171,39.51969081,318.0106469
1535,2017-05-29,2275.9307,3.357159034,16359725,5.96E+11,3950,321638,574153811,35.09556615,320.476604
1536,2017-05-31,2285.933914,3.359063671,16364012.5,5.96E+11,4287.5,321634,853819146,52.17663736,322.6415508
1537,2017-06-02,2446.142414,3.388481738,16367962.5,5.96E+11,3950,271539,726398967,44.3793152,325.8653051
1538,2017-06-04,2516.173143,3.400740522,16372375,6.28E+11,4412.5,266044,627567197,38.33085896,328.6795846
1539,2017-06-06,2883.313697,3.459891895,16376312.5,6.79E+11,3937.5,297416,886338620,54.12321119,331.1099751
1540,2017-06-08,2792.999188,3.446070809,16380437.5,6.79E+11,4125,307377,810352769,49.47076469,334.5062811
1541,2017-06-10,2845.372857,3.454139184,16384087.5,6.79E+11,3650,254993,671075205,40.95896125,337.6805352
1542,2017-06-12,2657.675063,3.424501881,16387750,6.79E+11,3662.5,269098,839906529,51.25209556,340.3388386
1543,2017-06-14,2447.041563,3.388641346,16391262.5,6.79E+11,3512.5,287644,753304915,45.95771162,343.6600743
1544,2017-06-16,2464.959814,3.391809843,16395025,6.79E+11,3762.5,269937,624436120,38.08692698,346.6875191
1545,2017-06-18,2507.389252,3.39922176,16398650,7.12E+11,3625,209359,522791408,31.88014916,349.1733932
1546,2017-06-20,2754.97825,3.440118175,16402262.5,7.12E+11,3612.5,269438,712285162,43.42603113,351.1307541
1547,2017-06-22,2727.288013,3.435731004,16405750,7.12E+11,3487.5,269685,692310515,42.19926032,354.0275771
1548,2017-06-24,2589.164888,3.413159709,16409575,7.12E+11,3825,227127,415023200,25.29152644,356.8514123
1549,2017-06-26,2436.451057,3.386757692,16412875,7.12E+11,3300,261906,694801740,42.33272598,358.0929453
1550,2017-06-28,2585.349186,3.412519209,16416475,7.12E+11,3600,279811,723115848,44.04818014,360.9397278
1551,2017-06-30,2477.641375,3.394038445,16419900,7.12E+11,3425,267360,751359279,45.75906546,363.9266122
1552,2017-07-02,2501.191343,3.398146917,16424300,7.09E+11,4400,196539,471702117,28.71976991,367.0529
1553,2017-07-04,2599.729838,3.414928219,16428337.5,7.09E+11,4037.5,255483,568885136,34.62828396,368.6767622
1554,2017-07-06,2609.96775,3.416635141,16431975,7.09E+11,3637.5,225106,538505332,32.77179596,370.9083185
1555,2017-07-08,2562.130662,3.408601274,16435887.5,7.09E+11,3912.5,220835,558655116,33.9899574,372.9583214
1556,2017-07-10,2366.170143,3.37404597,16440075,7.09E+11,4187.5,251722,686994895,41.78782001,375.1286935
1557,2017-07-12,2385.748571,3.377624672,16444450,7.09E+11,4375,257138,568381380,34.56372089,377.9968618
1558,2017-07-14,2190.947833,3.340632037,16448150,7.62E+11,3700,227903,486550966,29.58089305,380.227266
1559,2017-07-16,1931.2143,3.285830469,16451775,8.05E+11,3625,203165,461314550,28.04041205,381.9218052
1560,2017-07-18,2320.12225,3.365510869,16455687.5,8.05E+11,3912.5,260575,619790725,37.66422551,383.4251064
1561,2017-07-20,2898.188417,3.462126616,16459575,8.05E+11,3887.5,230199,755326163,45.88977316,385.9493091
1562,2017-07-22,2807.609857,3.448336758,16463500,8.05E+11,3925,223358,498204138,30.26113147,389.1766144
1563,2017-07-24,2751.821029,3.439620185,16467875,8.05E+11,4375,240072,552414399,33.54497159,390.9314552
1564,2017-07-26,2495.028586,3.397075526,16471562.5,8.05E+11,3687.5,237853,676202733,41.05273759,393.0503511
1565,2017-07-28,2781.636583,3.444300389,16475362.5,8.60E+11,3800,247207,1328334474,80.62550818,395.9007854
1566,2017-07-30,2745.955417,3.438693482,16479162.5,8.60E+11,3800,184145,1121219507,68.03862193,401.2607643
1567,2017-08-01,2710.413067,3.433035482,16482837.5,8.60E+11,3675,131875,1369195846,83.0679697,406.0613782
1568,2017-08-03,2794.117717,3.446244699,16486462.5,8.60E+11,3625,213017,970956326,58.89415792,411.7010078
1569,2017-08-05,3218.115017,3.507601562,16490912.5,8.60E+11,4450,239771,983755830,59.65442058,416.0679609
1570,2017-08-07,3407.226833,3.532401047,16494575,8.60E+11,3662.5,249002,1385571339,84.00163927,420.5317379
1571,2017-08-09,3357.326317,3.525993555,16498350,8.88E+11,3775,260955,807119553,48.92122867,426.4550165
1572,2017-08-11,3632.506667,3.56020642,16501825,9.23E+11,3475,284001,991542730,60.08685282,430.198907
1573,2017-08-13,4125.54802,3.615481647,16505362.5,9.23E+11,3537.5,263310,926444962,56.12993729,434.8447384
1574,2017-08-15,4217.028329,3.625006519,16508887.5,9.23E+11,3525,311002,1206087776,73.05687776,439.2434322
1575,2017-08-17,4328.725717,3.636360068,16512750,9.23E+11,3862.5,347319,1318331836,79.83720676,444.8526447
1576,2017-08-19,4222.662214,3.625586342,16516500,9.23E+11,3750,266832,1323689300,80.14345049,450.9482965
1577,2017-08-21,4043.722,3.606781291,16519562.5,9.23E+11,3062.5,236772,819457187,49.60525964,457.1627294
1578,2017-08-23,4174.95,3.620651279,16522662.5,9.23E+11,3100,315734,1059426387,64.11959253,461.1981547
1579,2017-08-25,4363.05445,3.639790633,16525187.5,8.88E+11,2525,208169,765174341,46.30351946,466.4961964
1580,2017-08-27,4354.308333,3.638919179,16528437.5,8.88E+11,3250,261891,781459739,47.27971044,470.258885
1581,2017-08-29,4607.98545,3.663511099,16531912.5,8.88E+11,3475,281116,1144825472,69.24942725,474.1426483
1582,2017-08-31,4748.255,3.676534034,16536050,8.88E+11,4137.5,280724,1192190047,72.09642248,479.9740536
1583,2017-09-02,4580.38748,3.660902219,16540275,8.88E+11,4225,236811,918257380,55.51645181,486.0938145
1584,2017-09-04,4344.098317,3.637899646,16544387.5,8.88E+11,4112.5,269280,1422579715,85.98563803,490.9212728
1585,2017-09-06,4641.822017,3.666688484,16548875,9.03E+11,4487.5,276225,1347017552,81.39632162,498.1467079
1586,2017-09-08,4310.750183,3.634552855,16553262.5,9.23E+11,4387.5,279488,1024260564,61.87665809,505.2016187
1587,2017-09-10,4329.955,3.636483383,16557100,9.23E+11,3837.5,193240,875474656,52.87608675,510.8251062
1588,2017-09-12,4219.036617,3.625213295,16561625,9.23E+11,4525,256230,906438524,54.73125518,515.6070703
1589,2017-09-14,3319.63,3.521089681,16566175,9.23E+11,4550,268068,889710944,53.70647986,520.6252067
1590,2017-09-16,3763.62604,3.575606465,16570537.5,9.23E+11,4362.5,228257,753316072,45.461173,525.5718253
1591,2017-09-18,4093.316667,3.612075344,16574325,1.05E+12,3787.5,218204,838578662,50.59504155,529.5529074
1592,2017-09-20,3977.561667,3.599616922,16577737.5,1.10E+12,3412.5,235723,736406710,44.42142421,534.1982496
1593,2017-09-22,3637.50255,3.560803306,16581675,1.10E+12,3937.5,227615,723462622,43.63024978,538.0671361
1594,2017-09-24,3703.04065,3.56855848,16585562.5,1.10E+12,3887.5,185277,359612295,21.68224894,541.8329611
1595,2017-09-26,3910.307383,3.592210898,16588850,1.10E+12,3287.5,263648,774208153,46.67039325,541.2242619
1596,2017-09-28,4201.98905,3.623454916,16592900,1.10E+12,4050,275976,841302339,50.70254983,545.3945263
1597,2017-09-30,4335.368317,3.637025999,16596737.5,1.10E+12,3837.5,212678,663214578,39.96053911,550.1082677
1598,2017-10-02,4386.88375,3.642156126,16600237.5,1.12E+12,3500,295002,848062737,51.08738577,553.3085934
1599,2017-10-04,4225.175,3.625844701,16604200,1.12E+12,3962.5,232826,591746167,35.63834253,558.1081314
1600,2017-10-06,4345.603333,3.638050081,16607750,1.12E+12,3550,283699,714231923,43.00594138,560.5524589
1601,2017-10-08,4602.280883,3.662973121,16612000,1.12E+12,4250,238385,676195487,40.70524242,564.2316437
1602,2017-10-10,4782.28,3.679635,16616012.5,1.12E+12,4012.5,303101,1174146929,70.66358003,567.5430123
1603,2017-10-12,5325.130683,3.72633027,16619662.5,1.12E+12,3650,293164,1107300180,66.62591253,574.6160667
1604,2017-10-14,5739.438733,3.758869424,16623125,1.12E+12,3462.5,293140,1023554359,61.57412394,581.3735794
1605,2017-10-16,5711.205867,3.756727815,16627737.5,1.20E+12,4612.5,314725,1149273839,69.11787241,587.6502315
1606,2017-10-18,5546.1761,3.743993655,16631675,1.20E+12,3937.5,329579,1395865356,83.92812847,594.8326079
1607,2017-10-20,5979.45984,3.776661953,16636137.5,1.20E+12,4462.5,312409,1118742454,67.24772827,603.5591181
1608,2017-10-22,5983.18455,3.776932399,16640325,1.20E+12,4187.5,289131,1006861960,60.50734947,610.7472932
1609,2017-10-24,5505.827767,3.740822622,16644550,1.20E+12,4225,347220,2102862590,126.3394078,617.2023439
1610,2017-10-26,5893.138417,3.770346642,16649112.5,1.23E+12,4562.5,265827,1970506447,118.3550443,629.600583
1611,2017-10-28,5776.69695,3.761679585,16651475,1.45E+12,2362.5,207066,645113301,38.74211149,641.812739
1612,2017-10-30,6105.87422,3.785747854,16655237.5,1.45E+12,3762.5,316077,1681454664,100.9565108,644.8511865
1613,2017-11-01,6665.306683,3.823820137,16658325,1.45E+12,3087.5,241788,1269856000,76.22951287,656.0722992
1614,2017-11-03,7197.72006,3.857194952,16662275,1.45E+12,3950,277598,1672135010,100.354544,665.0563807
1615,2017-11-05,7377.012367,3.867880512,16665662.5,1.45E+12,3387.5,251728,1309726635,78.58833305,676.6895616
1616,2017-11-07,7092.127233,3.850776518,16669275,1.45E+12,3612.5,335636,1826009241,109.5434109,686.2980233
1617,2017-11-09,7158.03706,3.854793943,16672987.5,1.45E+12,3712.5,341281,2267000254,135.9684492,699.2731461
1618,2017-11-11,6362.851033,3.803651756,16675487.5,1.36E+12,2500,194634,1344145630,80.60607703,714.7610698
1619,2017-11-13,6550.227533,3.816256386,16678237.5,1.36E+12,2750,309299,2115296496,126.8297382,725.3120784
1620,2017-11-15,7301.42992,3.863407921,16681737.5,1.36E+12,3500,321788,2324329725,139.3337909,740.8883802
1621,2017-11-17,7786.884367,3.891363726,16685725,1.36E+12,3987.5,306617,2803405660,168.0122176,758.0008925
1622,2017-11-19,8007.654067,3.903505303,16689425,1.36E+12,3700,264855,1610358778,96.4897699,777.8869758
1623,2017-11-21,8059.8,3.906324265,16693775,1.36E+12,4350,371091,2546719238,152.5550235,791.8232613
1624,2017-11-23,8148.95,3.911101653,16697587.5,1.36E+12,3812.5,352207,2455560233,147.0607795,811.8408419
1625,2017-11-25,8707.407267,3.939888858,16701400,1.35E+12,3812.5,336689,2368622336,141.8217836,832.1417135
1626,2017-11-27,9718.29505,3.98759008,16705437.5,1.35E+12,4037.5,379256,3413320842,204.323942,852.7078703
1627,2017-11-29,9879.328333,3.994727419,16709550,1.35E+12,4112.5,398090,3966055570,237.3526259,879.3207074
1628,2017-12-01,10883.912,4.036785022,16713925,1.35E+12,4375,412908,2679696383,160.3271753,909.5627436
1629,2017-12-03,11332.622,4.054330403,16718137.5,1.35E+12,4212.5,353044,2019481499,120.7958422,935.0770401
1630,2017-12-05,11878.43333,4.074759164,16722625,1.35E+12,4487.5,405709,2667850402,159.5353841,956.8838922
1631,2017-12-07,16501.97167,4.217535837,16726862.5,1.59E+12,4237.5,372345,5615762341,335.7331562,984.3463469
1632,2017-12-09,15142.83415,4.180207166,16731000,1.59E+12,4137.5,403399,3891389970,232.5856177,1027.095498
